,election_year,election_round,place_(zz_=_exterior),municipality_code,unnamed:_4,municipality_name,office,party_number,party_initials,party_name,number_of_votes
885,2010,2,ZZ,11568,30147,URUGUAI,Presidente,45,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,389
886,2010,2,ZZ,11568,30147,URUGUAI,Presidente,13,PT,PARTIDO DOS TRABALHADORES,413
887,2010,2,ZZ,98906,30155,CANADA,Presidente,45,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,954
888,2010,2,ZZ,98906,30155,CANADA,Presidente,13,PT,PARTIDO DOS TRABALHADORES,548
889,2010,2,ZZ,98760,30163,RUSSIA,Presidente,45,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,23
890,2010,2,ZZ,98760,30163,RUSSIA,Presidente,13,PT,PARTIDO DOS TRABALHADORES,12
891,2010,2,ZZ,11100,30180,ALEMANHA,Presidente,45,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,638
892,2010,2,ZZ,11100,30180,ALEMANHA,Presidente,13,PT,PARTIDO DOS TRABALHADORES,467
893,2010,2,ZZ,11428,30104,MEXICO,Presidente,45,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,232
894,2010,2,ZZ,11428,30104,MEXICO,Presidente,13,PT,PARTIDO DOS TRABALHADORES,129
895,2010,2,ZZ,11380,30198,JAPAO,Presidente,45,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,1608
896,2010,2,ZZ,11380,30198,JAPAO,Presidente,13,PT,PARTIDO DOS TRABALHADORES,557
897,2010,2,ZZ,29165,30201,KENIA,Presidente,45,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,10
898,2010,2,ZZ,29165,30201,KENIA,Presidente,13,PT,PARTIDO DOS TRABALHADORES,6
899,2010,2,ZZ,98825,30210,INDIA,Presidente,45,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,7
900,2010,2,ZZ,98825,30210,INDIA,Presidente,13,PT,PARTIDO DOS TRABALHADORES,6
901,2010,2,ZZ,11266,30228,ESTADOS UNIDOS,Presidente,45,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,5715
902,2010,2,ZZ,11266,30228,ESTADOS UNIDOS,Presidente,13,PT,PARTIDO DOS TRABALHADORES,2340
903,2010,2,ZZ,11380,30236,JAPAO,Presidente,45,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,795
904,2010,2,ZZ,11380,30236,JAPAO,Presidente,13,PT,PARTIDO DOS TRABALHADORES,280
905,2010,2,ZZ,98345,30244,NORUEGA,Presidente,45,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,97
906,2010,2,ZZ,98345,30244,NORUEGA,Presidente,13,PT,PARTIDO DOS TRABALHADORES,146
907,2010,2,ZZ,98906,30252,CANADA,Presidente,45,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,256
908,2010,2,ZZ,98906,30252,CANADA,Presidente,13,PT,PARTIDO DOS TRABALHADORES,126
909,2010,2,ZZ,98329,30260,PANAMA,Presidente,45,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,182
910,2010,2,ZZ,98329,30260,PANAMA,Presidente,13,PT,PARTIDO DOS TRABALHADORES,110
911,2010,2,ZZ,11541,30279,SURINAME,Presidente,45,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,106
912,2010,2,ZZ,11541,30279,SURINAME,Presidente,13,PT,PARTIDO DOS TRABALHADORES,120
913,2010,2,ZZ,11282,30287,FRANCA,Presidente,45,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,772
914,2010,2,ZZ,11282,30287,FRANCA,Presidente,13,PT,PARTIDO DOS TRABALHADORES,1037
915,2010,2,ZZ,11444,30309,PARAGUAI,Presidente,45,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,39
916,2010,2,ZZ,11444,30309,PARAGUAI,Presidente,13,PT,PARTIDO DOS TRABALHADORES,27
917,2010,2,ZZ,98540,30317,CHINA,Presidente,45,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,50
918,2010,2,ZZ,98540,30317,CHINA,Presidente,13,PT,PARTIDO DOS TRABALHADORES,18
919,2010,2,ZZ,11509,30341,PORTUGAL,Presidente,45,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,1516
920,2010,2,ZZ,11509,30341,PORTUGAL,Presidente,13,PT,PARTIDO DOS TRABALHADORES,2093
921,2010,2,ZZ,30350,30350,REPUBLICA CHECA,Presidente,45,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,29
922,2010,2,ZZ,30350,30350,REPUBLICA CHECA,Presidente,13,PT,PARTIDO DOS TRABALHADORES,22
923,2010,2,ZZ,98604,30368,CABO VERDE,Presidente,45,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,6
924,2010,2,ZZ,98604,30368,CABO VERDE,Presidente,13,PT,PARTIDO DOS TRABALHADORES,33
925,2010,2,ZZ,98787,30376,AFRICA DO SUL,Presidente,45,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,107
926,2010,2,ZZ,98787,30376,AFRICA DO SUL,Presidente,13,PT,PARTIDO DOS TRABALHADORES,58
927,2010,2,ZZ,11223,30392,EQUADOR,Presidente,45,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,97
928,2010,2,ZZ,11223,30392,EQUADOR,Presidente,13,PT,PARTIDO DOS TRABALHADORES,81
929,2010,2,ZZ,29122,30406,MARROCOS,Presidente,45,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,5
930,2010,2,ZZ,29122,30406,MARROCOS,Presidente,13,PT,PARTIDO DOS TRABALHADORES,9
931,2010,2,ZZ,30414,30414,PALESTINA,Presidente,45,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,31
932,2010,2,ZZ,30414,30414,PALESTINA,Presidente,13,PT,PARTIDO DOS TRABALHADORES,355
933,2010,2,ZZ,11126,30422,ARABIA SAUDITA,Presidente,45,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,16
934,2010,2,ZZ,11126,30422,ARABIA SAUDITA,Presidente,13,PT,PARTIDO DOS TRABALHADORES,7
935,2010,2,ZZ,11363,30449,ITALIA,Presidente,45,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,814
936,2010,2,ZZ,11363,30449,ITALIA,Presidente,13,PT,PARTIDO DOS TRABALHADORES,833
937,2010,2,ZZ,29009,30457,PAISES BAIXOS,Presidente,45,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,500
938,2010,2,ZZ,29009,30457,PAISES BAIXOS,Presidente,13,PT,PARTIDO DOS TRABALHADORES,483
939,2010,2,ZZ,11444,30465,PARAGUAI,Presidente,45,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,55
940,2010,2,ZZ,11444,30465,PARAGUAI,Presidente,13,PT,PARTIDO DOS TRABALHADORES,22
941,2010,2,ZZ,11169,30481,CHILE,Presidente,45,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,562
942,2010,2,ZZ,11169,30481,CHILE,Presidente,13,PT,PARTIDO DOS TRABALHADORES,372
943,2010,2,ZZ,11207,30538,COREIA,Presidente,45,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,26
944,2010,2,ZZ,11207,30538,COREIA,Presidente,13,PT,PARTIDO DOS TRABALHADORES,6
945,2010,2,ZZ,11800,30473,BOLIVIA,Presidente,45,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,474
946,2010,2,ZZ,11800,30473,BOLIVIA,Presidente,13,PT,PARTIDO DOS TRABALHADORES,184
947,2010,2,ZZ,11380,30554,JAPAO,Presidente,45,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,87
948,2010,2,ZZ,11380,30554,JAPAO,Presidente,13,PT,PARTIDO DOS TRABALHADORES,40
949,2010,2,ZZ,98981,30562,AUSTRALIA,Presidente,45,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,354
950,2010,2,ZZ,98981,30562,AUSTRALIA,Presidente,13,PT,PARTIDO DOS TRABALHADORES,138
951,2010,2,ZZ,98280,30490,REPUBLICA DOMINICANA,Presidente,45,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,72
952,2010,2,ZZ,98280,30490,REPUBLICA DOMINICANA,Presidente,13,PT,PARTIDO DOS TRABALHADORES,65
953,2010,2,ZZ,11266,30503,ESTADOS UNIDOS,Presidente,45,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,1183
954,2010,2,ZZ,11266,30503,ESTADOS UNIDOS,Presidente,13,PT,PARTIDO DOS TRABALHADORES,422
955,2010,2,ZZ,98507,30511,COSTA RICA,Presidente,45,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,178
956,2010,2,ZZ,98507,30511,COSTA RICA,Presidente,13,PT,PARTIDO DOS TRABALHADORES,106
957,2010,2,ZZ,98469,30520,EL SALVADOR,Presidente,45,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,35
958,2010,2,ZZ,98469,30520,EL SALVADOR,Presidente,13,PT,PARTIDO DOS TRABALHADORES,38
959,2010,2,ZZ,2828,30570,TAIWAN,Presidente,45,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,27
960,2010,2,ZZ,2828,30570,TAIWAN,Presidente,13,PT,PARTIDO DOS TRABALHADORES,8
961,2010,2,ZZ,11380,30589,JAPAO,Presidente,45,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,14
962,2010,2,ZZ,11380,30589,JAPAO,Presidente,13,PT,PARTIDO DOS TRABALHADORES,5
963,2010,2,ZZ,29076,30600,HONDURAS,Presidente,45,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,55
964,2010,2,ZZ,29076,30600,HONDURAS,Presidente,13,PT,PARTIDO DOS TRABALHADORES,22
965,2010,2,ZZ,11347,30619,ISRAEL,Presidente,45,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,85
966,2010,2,ZZ,11347,30619,ISRAEL,Presidente,13,PT,PARTIDO DOS TRABALHADORES,19
967,2010,2,ZZ,98906,30635,CANADA,Presidente,45,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,1139
968,2010,2,ZZ,98906,30635,CANADA,Presidente,13,PT,PARTIDO DOS TRABALHADORES,467
969,2010,2,ZZ,11380,30643,JAPAO,Presidente,45,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,112
970,2010,2,ZZ,11380,30643,JAPAO,Presidente,13,PT,PARTIDO DOS TRABALHADORES,33
971,2010,2,ZZ,98124,30708,TUNISIA,Presidente,45,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,5
972,2010,2,ZZ,98124,30708,TUNISIA,Presidente,13,PT,PARTIDO DOS TRABALHADORES,7
973,2010,2,ZZ,11380,30627,JAPAO,Presidente,45,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,1065
974,2010,2,ZZ,11380,30627,JAPAO,Presidente,13,PT,PARTIDO DOS TRABALHADORES,403
975,2010,2,ZZ,11380,30724,JAPAO,Presidente,45,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,289
976,2010,2,ZZ,11380,30724,JAPAO,Presidente,13,PT,PARTIDO DOS TRABALHADORES,97
977,2010,2,ZZ,98906,39063,CANADA,Presidente,45,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,230
978,2010,2,ZZ,98906,39063,CANADA,Presidente,13,PT,PARTIDO DOS TRABALHADORES,89
979,2010,2,ZZ,11487,30740,POLONIA,Presidente,45,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,28
980,2010,2,ZZ,11487,30740,POLONIA,Presidente,13,PT,PARTIDO DOS TRABALHADORES,18
981,2010,2,ZZ,98949,30767,AUSTRIA,Presidente,45,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,235
982,2010,2,ZZ,98949,30767,AUSTRIA,Presidente,13,PT,PARTIDO DOS TRABALHADORES,178
983,2010,2,ZZ,11266,30783,ESTADOS UNIDOS,Presidente,45,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,1784
984,2010,2,ZZ,11266,30783,ESTADOS UNIDOS,Presidente,13,PT,PARTIDO DOS TRABALHADORES,640
985,2010,2,ZZ,29050,30805,NOVA ZELANDIA,Presidente,45,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,31
986,2010,2,ZZ,29050,30805,NOVA ZELANDIA,Presidente,13,PT,PARTIDO DOS TRABALHADORES,14
987,2010,2,ZZ,98540,30848,CHINA,Presidente,45,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,151
988,2010,2,ZZ,98540,30848,CHINA,Presidente,13,PT,PARTIDO DOS TRABALHADORES,25
989,2010,2,ZZ,11525,30864,SUICA,Presidente,45,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,1457
990,2010,2,ZZ,11525,30864,SUICA,Presidente,13,PT,PARTIDO DOS TRABALHADORES,1359
