,election_year,election_round,municipality_code,municipality_name,office,party_name,number_of_votes
365,1998,1,11347,Israel,Presidente,Partido Da Reedificacao Da Ordem Nacional,1
366,1998,1,11347,Israel,Presidente,Partido Popular Socialista,5
367,1998,1,11347,Israel,Presidente,Partido Dos Trabalhadores,11
368,1998,1,11347,Israel,Presidente,Partido Da Social Democracia Brasileira,45
369,1998,1,11363,Italia,Presidente,Partido Socialista Dos Trabalhadores Unificado,5
370,1998,1,11363,Italia,Presidente,Partido Trabalhista Nacional,4
371,1998,1,11363,Italia,Presidente,Partido Social Cristao,1
372,1998,1,11363,Italia,Presidente,Partido Social Democrata Cristao,2
373,1998,1,11363,Italia,Presidente,Partido Da Solidariedade Nacional,11
374,1998,1,11363,Italia,Presidente,Partido Da Mobilizacao Nacional,3
375,1998,1,11363,Italia,Presidente,Partido Verde,8
376,1998,1,11363,Italia,Presidente,Partido Da Reedificacao Da Ordem Nacional,22
377,1998,1,11363,Italia,Presidente,Partido Trabalhista Do Brasil,8
378,1998,1,11363,Italia,Presidente,Partido Popular Socialista,78
379,1998,1,11363,Italia,Presidente,Partido Dos Trabalhadores,398
380,1998,1,11363,Italia,Presidente,Partido Da Social Democracia Brasileira,684
381,1998,1,11363,Italia,Presidente,Partido Socialista Dos Trabalhadores Unificado,3
382,1998,1,11363,Italia,Presidente,Partido Trabalhista Nacional,4
383,1998,1,11363,Italia,Presidente,Partido Social Cristao,1
384,1998,1,11363,Italia,Presidente,Partido Da Solidariedade Nacional,1
385,1998,1,11363,Italia,Presidente,Partido Verde,4
386,1998,1,11363,Italia,Presidente,Partido Da Reedificacao Da Ordem Nacional,14
387,1998,1,11363,Italia,Presidente,Partido Trabalhista Do Brasil,4
388,1998,1,11363,Italia,Presidente,Partido Popular Socialista,41
389,1998,1,11363,Italia,Presidente,Partido Dos Trabalhadores,212
390,1998,1,11363,Italia,Presidente,Partido Da Social Democracia Brasileira,432
391,1998,1,11380,Japao,Presidente,Partido Da Mobilizacao Nacional,1
392,1998,1,11380,Japao,Presidente,Partido Da Reedificacao Da Ordem Nacional,1
393,1998,1,11380,Japao,Presidente,Partido Popular Socialista,5
394,1998,1,11380,Japao,Presidente,Partido Dos Trabalhadores,32
395,1998,1,11380,Japao,Presidente,Partido Da Social Democracia Brasileira,139
396,1998,1,11380,Japao,Presidente,Partido Popular Socialista,3
397,1998,1,11380,Japao,Presidente,Partido Dos Trabalhadores,10
398,1998,1,11380,Japao,Presidente,Partido Da Social Democracia Brasileira,63
399,1998,1,29181,Jordania,Presidente,Partido Trabalhista Nacional,1
400,1998,1,29181,Jordania,Presidente,Partido Da Solidariedade Nacional,1
401,1998,1,29181,Jordania,Presidente,Partido Da Mobilizacao Nacional,2
402,1998,1,29181,Jordania,Presidente,Partido Da Reedificacao Da Ordem Nacional,1
403,1998,1,29181,Jordania,Presidente,Partido Trabalhista Do Brasil,1
404,1998,1,29181,Jordania,Presidente,Partido Popular Socialista,1
405,1998,1,29181,Jordania,Presidente,Partido Dos Trabalhadores,15
406,1998,1,29181,Jordania,Presidente,Partido Da Social Democracia Brasileira,66
407,1998,1,29157,Kuwait,Presidente,Partido Da Reedificacao Da Ordem Nacional,2
408,1998,1,29157,Kuwait,Presidente,Partido Popular Socialista,1
409,1998,1,29157,Kuwait,Presidente,Partido Dos Trabalhadores,5
410,1998,1,29157,Kuwait,Presidente,Partido Da Social Democracia Brasileira,9
411,1998,1,11401,Libano,Presidente,Partido Socialista Dos Trabalhadores Unificado,5
412,1998,1,11401,Libano,Presidente,Partido Trabalhista Nacional,4
413,1998,1,11401,Libano,Presidente,Partido Social Democrata Cristao,1
414,1998,1,11401,Libano,Presidente,Partido Da Mobilizacao Nacional,1
415,1998,1,11401,Libano,Presidente,Partido Verde,1
416,1998,1,11401,Libano,Presidente,Partido Da Reedificacao Da Ordem Nacional,2
417,1998,1,11401,Libano,Presidente,Partido Trabalhista Do Brasil,2
418,1998,1,11401,Libano,Presidente,Partido Popular Socialista,10
419,1998,1,11401,Libano,Presidente,Partido Dos Trabalhadores,17
420,1998,1,11401,Libano,Presidente,Partido Da Social Democracia Brasileira,160
421,1998,1,29130,Malasia,Presidente,Partido Verde,1
422,1998,1,29130,Malasia,Presidente,Partido Popular Socialista,3
423,1998,1,29130,Malasia,Presidente,Partido Dos Trabalhadores,2
424,1998,1,29130,Malasia,Presidente,Partido Da Social Democracia Brasileira,12
425,1998,1,29122,Marrocos,Presidente,Partido Dos Trabalhadores,3
426,1998,1,29122,Marrocos,Presidente,Partido Da Social Democracia Brasileira,10
427,1998,1,11428,Mexico,Presidente,Partido Da Reedificacao Da Ordem Nacional,6
428,1998,1,11428,Mexico,Presidente,Partido Popular Socialista,6
429,1998,1,11428,Mexico,Presidente,Partido Dos Trabalhadores,40
430,1998,1,11428,Mexico,Presidente,Partido Da Social Democracia Brasileira,112
431,1998,1,29114,Mocambique,Presidente,Partido Da Mobilizacao Nacional,1
432,1998,1,29114,Mocambique,Presidente,Partido Popular Socialista,9
433,1998,1,29114,Mocambique,Presidente,Partido Dos Trabalhadores,32
434,1998,1,29114,Mocambique,Presidente,Partido Da Social Democracia Brasileira,83
435,1998,1,98388,Nicaragua,Presidente,Partido Popular Socialista,7
436,1998,1,98388,Nicaragua,Presidente,Partido Dos Trabalhadores,22
437,1998,1,98388,Nicaragua,Presidente,Partido Da Social Democracia Brasileira,33
438,1998,1,98361,Nigeria,Presidente,Partido Popular Socialista,2
439,1998,1,98361,Nigeria,Presidente,Partido Dos Trabalhadores,9
440,1998,1,98361,Nigeria,Presidente,Partido Da Social Democracia Brasileira,14
441,1998,1,98345,Noruega,Presidente,Partido Trabalhista Nacional,1
442,1998,1,98345,Noruega,Presidente,Partido Da Solidariedade Nacional,1
443,1998,1,98345,Noruega,Presidente,Partido Da Mobilizacao Nacional,1
444,1998,1,98345,Noruega,Presidente,Partido Trabalhista Do Brasil,1
445,1998,1,98345,Noruega,Presidente,Partido Popular Socialista,6
446,1998,1,98345,Noruega,Presidente,Partido Dos Trabalhadores,17
447,1998,1,98345,Noruega,Presidente,Partido Da Social Democracia Brasileira,49
448,1998,1,29009,Paises Baixos,Presidente,Partido Trabalhista Nacional,2
449,1998,1,29009,Paises Baixos,Presidente,Partido Da Reedificacao Da Ordem Nacional,3
450,1998,1,29009,Paises Baixos,Presidente,Partido Popular Socialista,13
451,1998,1,29009,Paises Baixos,Presidente,Partido Dos Trabalhadores,78
452,1998,1,29009,Paises Baixos,Presidente,Partido Da Social Democracia Brasileira,161
453,1998,1,98329,Panama,Presidente,Partido Popular Socialista,13
454,1998,1,98329,Panama,Presidente,Partido Dos Trabalhadores,19
455,1998,1,98329,Panama,Presidente,Partido Da Social Democracia Brasileira,87
456,1998,1,11444,Paraguai,Presidente,Partido Trabalhista Nacional,1
457,1998,1,11444,Paraguai,Presidente,Partido Social Democrata Cristao,1
458,1998,1,11444,Paraguai,Presidente,Partido Da Mobilizacao Nacional,8
459,1998,1,11444,Paraguai,Presidente,Partido Da Reedificacao Da Ordem Nacional,6
460,1998,1,11444,Paraguai,Presidente,Partido Trabalhista Do Brasil,1
461,1998,1,11444,Paraguai,Presidente,Partido Popular Socialista,18
462,1998,1,11444,Paraguai,Presidente,Partido Dos Trabalhadores,50
463,1998,1,11444,Paraguai,Presidente,Partido Da Social Democracia Brasileira,247
464,1998,1,11444,Paraguai,Presidente,Partido Trabalhista Nacional,2
465,1998,1,11444,Paraguai,Presidente,Partido Social Cristao,1
466,1998,1,11444,Paraguai,Presidente,Partido Da Solidariedade Nacional,2
467,1998,1,11444,Paraguai,Presidente,Partido Verde,1
468,1998,1,11444,Paraguai,Presidente,Partido Da Reedificacao Da Ordem Nacional,4
469,1998,1,11444,Paraguai,Presidente,Partido Popular Socialista,8
470,1998,1,11444,Paraguai,Presidente,Partido Dos Trabalhadores,23
471,1998,1,11444,Paraguai,Presidente,Partido Da Social Democracia Brasileira,61
472,1998,1,11444,Paraguai,Presidente,Partido Popular Socialista,2
473,1998,1,11444,Paraguai,Presidente,Partido Dos Trabalhadores,7
474,1998,1,11444,Paraguai,Presidente,Partido Da Social Democracia Brasileira,15
475,1998,1,11460,Peru,Presidente,Partido Da Mobilizacao Nacional,2
476,1998,1,11460,Peru,Presidente,Partido Verde,1
477,1998,1,11460,Peru,Presidente,Partido Da Reedificacao Da Ordem Nacional,1
478,1998,1,11460,Peru,Presidente,Partido Trabalhista Do Brasil,1
479,1998,1,11460,Peru,Presidente,Partido Popular Socialista,8
480,1998,1,11460,Peru,Presidente,Partido Dos Trabalhadores,14
481,1998,1,11460,Peru,Presidente,Partido Da Social Democracia Brasileira,102
482,1998,1,11460,Peru,Presidente,Partido Dos Trabalhadores,2
483,1998,1,11460,Peru,Presidente,Partido Da Social Democracia Brasileira,28
484,1998,1,11487,Polonia,Presidente,Partido Socialista Dos Trabalhadores Unificado,1
485,1998,1,11487,Polonia,Presidente,Partido Da Solidariedade Nacional,1
486,1998,1,11487,Polonia,Presidente,Partido Da Reedificacao Da Ordem Nacional,1
487,1998,1,11487,Polonia,Presidente,Partido Popular Socialista,6
488,1998,1,11487,Polonia,Presidente,Partido Dos Trabalhadores,8
489,1998,1,11487,Polonia,Presidente,Partido Da Social Democracia Brasileira,48
490,1998,1,29017,Porto Rico,Presidente,Partido Popular Socialista,4
491,1998,1,29017,Porto Rico,Presidente,Partido Dos Trabalhadores,6
492,1998,1,29017,Porto Rico,Presidente,Partido Da Social Democracia Brasileira,29
493,1998,1,11509,Portugal,Presidente,Partido Socialista Dos Trabalhadores Unificado,2
494,1998,1,11509,Portugal,Presidente,Partido Trabalhista Nacional,1
495,1998,1,11509,Portugal,Presidente,Partido Social Cristao,1
496,1998,1,11509,Portugal,Presidente,Partido Da Solidariedade Nacional,1
497,1998,1,11509,Portugal,Presidente,Partido Da Mobilizacao Nacional,1
498,1998,1,11509,Portugal,Presidente,Partido Verde,3
499,1998,1,11509,Portugal,Presidente,Partido Da Reedificacao Da Ordem Nacional,16
500,1998,1,11509,Portugal,Presidente,Partido Trabalhista Do Brasil,1
501,1998,1,11509,Portugal,Presidente,Partido Popular Socialista,53
502,1998,1,11509,Portugal,Presidente,Partido Dos Trabalhadores,218
503,1998,1,11509,Portugal,Presidente,Partido Da Social Democracia Brasileira,589
504,1998,1,11509,Portugal,Presidente,Partido Socialista Dos Trabalhadores Unificado,1
505,1998,1,11509,Portugal,Presidente,Partido Trabalhista Nacional,1
506,1998,1,11509,Portugal,Presidente,Partido Da Mobilizacao Nacional,1
507,1998,1,11509,Portugal,Presidente,Partido Da Reedificacao Da Ordem Nacional,10
508,1998,1,11509,Portugal,Presidente,Partido Trabalhista Do Brasil,1
509,1998,1,11509,Portugal,Presidente,Partido Popular Socialista,20
510,1998,1,11509,Portugal,Presidente,Partido Dos Trabalhadores,82
511,1998,1,11509,Portugal,Presidente,Partido Da Social Democracia Brasileira,500
512,1998,1,98280,Republica Dominicana,Presidente,Partido Popular Socialista,4
513,1998,1,98280,Republica Dominicana,Presidente,Partido Dos Trabalhadores,27
514,1998,1,98280,Republica Dominicana,Presidente,Partido Da Social Democracia Brasileira,68
515,1998,1,98760,Russia,Presidente,Partido Popular Socialista,9
516,1998,1,98760,Russia,Presidente,Partido Dos Trabalhadores,11
517,1998,1,98760,Russia,Presidente,Partido Da Social Democracia Brasileira,37
518,1998,1,98248,Senegal,Presidente,Partido Socialista Dos Trabalhadores Unificado,1
519,1998,1,98248,Senegal,Presidente,Partido Trabalhista Do Brasil,1
520,1998,1,98248,Senegal,Presidente,Partido Popular Socialista,8
521,1998,1,98248,Senegal,Presidente,Partido Dos Trabalhadores,4
522,1998,1,98248,Senegal,Presidente,Partido Da Social Democracia Brasileira,26
523,1998,1,98744,Suecia,Presidente,Partido Popular Socialista,7
524,1998,1,98744,Suecia,Presidente,Partido Dos Trabalhadores,42
525,1998,1,98744,Suecia,Presidente,Partido Da Social Democracia Brasileira,71
526,1998,1,11525,Suica,Presidente,Partido Socialista Dos Trabalhadores Unificado,3
527,1998,1,11525,Suica,Presidente,Partido Trabalhista Nacional,1
528,1998,1,11525,Suica,Presidente,Partido Social Democrata Cristao,1
529,1998,1,11525,Suica,Presidente,Partido Da Solidariedade Nacional,1
530,1998,1,11525,Suica,Presidente,Partido Da Mobilizacao Nacional,2
531,1998,1,11525,Suica,Presidente,Partido Verde,5
532,1998,1,11525,Suica,Presidente,Partido Da Reedificacao Da Ordem Nacional,10
533,1998,1,11525,Suica,Presidente,Partido Trabalhista Do Brasil,2
534,1998,1,11525,Suica,Presidente,Partido Popular Socialista,33
535,1998,1,11525,Suica,Presidente,Partido Dos Trabalhadores,174
536,1998,1,11525,Suica,Presidente,Partido Da Social Democracia Brasileira,369
537,1998,1,11525,Suica,Presidente,Partido Trabalhista Nacional,2
538,1998,1,11525,Suica,Presidente,Partido Da Reedificacao Da Ordem Nacional,2
539,1998,1,11525,Suica,Presidente,Partido Trabalhista Do Brasil,2
540,1998,1,11525,Suica,Presidente,Partido Popular Socialista,20
541,1998,1,11525,Suica,Presidente,Partido Dos Trabalhadores,70
542,1998,1,11525,Suica,Presidente,Partido Da Social Democracia Brasileira,208
543,1998,1,11541,Suriname,Presidente,Partido Da Solidariedade Nacional,1
544,1998,1,11541,Suriname,Presidente,Partido Da Reedificacao Da Ordem Nacional,3
545,1998,1,11541,Suriname,Presidente,Partido Popular Socialista,7
546,1998,1,11541,Suriname,Presidente,Partido Dos Trabalhadores,14
547,1998,1,11541,Suriname,Presidente,Partido Da Social Democracia Brasileira,59
548,1998,1,98205,Tailandia,Presidente,Partido Verde,3
549,1998,1,98205,Tailandia,Presidente,Partido Popular Socialista,4
550,1998,1,98205,Tailandia,Presidente,Partido Dos Trabalhadores,3
551,1998,1,98205,Tailandia,Presidente,Partido Da Social Democracia Brasileira,17
552,1998,1,2828,Taiwan,Presidente,Partido Socialista Dos Trabalhadores Unificado,1
553,1998,1,2828,Taiwan,Presidente,Partido Trabalhista Do Brasil,2
554,1998,1,2828,Taiwan,Presidente,Partido Popular Socialista,1
555,1998,1,2828,Taiwan,Presidente,Partido Dos Trabalhadores,1
556,1998,1,2828,Taiwan,Presidente,Partido Da Social Democracia Brasileira,46
557,1998,1,98124,Tunisia,Presidente,Partido Popular Socialista,1
558,1998,1,98124,Tunisia,Presidente,Partido Dos Trabalhadores,4
559,1998,1,98124,Tunisia,Presidente,Partido Da Social Democracia Brasileira,13
560,1998,1,98108,Turquia,Presidente,Partido Popular Socialista,3
561,1998,1,98108,Turquia,Presidente,Partido Dos Trabalhadores,1
562,1998,1,98108,Turquia,Presidente,Partido Da Social Democracia Brasileira,5
563,1998,1,11568,Uruguai,Presidente,Partido Socialista Dos Trabalhadores Unificado,1
564,1998,1,11568,Uruguai,Presidente,Partido Trabalhista Nacional,1
565,1998,1,11568,Uruguai,Presidente,Partido Da Solidariedade Nacional,1
566,1998,1,11568,Uruguai,Presidente,Partido Da Mobilizacao Nacional,2
567,1998,1,11568,Uruguai,Presidente,Partido Verde,2
568,1998,1,11568,Uruguai,Presidente,Partido Trabalhista Do Brasil,2
569,1998,1,11568,Uruguai,Presidente,Partido Popular Socialista,29
570,1998,1,11568,Uruguai,Presidente,Partido Dos Trabalhadores,132
571,1998,1,11568,Uruguai,Presidente,Partido Da Social Democracia Brasileira,258
572,1998,1,11584,Venezuela,Presidente,Partido Popular Socialista,8
573,1998,1,11584,Venezuela,Presidente,Partido Dos Trabalhadores,16
574,1998,1,11584,Venezuela,Presidente,Partido Da Social Democracia Brasileira,111
575,1998,1,11584,Venezuela,Presidente,Partido Popular Socialista,4
576,1998,1,11584,Venezuela,Presidente,Partido Dos Trabalhadores,6
577,1998,1,11584,Venezuela,Presidente,Partido Da Social Democracia Brasileira,18
0,2002,1,98787,Africa Do Sul,Presidente,Partido Socialista Brasileiro,24
1,2002,1,98787,Africa Do Sul,Presidente,Partido Popular Socialista,9
2,2002,1,98787,Africa Do Sul,Presidente,Partido Da Social Democracia Brasileira,59
3,2002,2,98787,Africa Do Sul,Presidente,Partido Da Social Democracia Brasileira,83
4,2002,2,98787,Africa Do Sul,Presidente,Partido Dos Trabalhadores,35
5,2002,1,98787,Africa Do Sul,Presidente,Partido Dos Trabalhadores,33
6,2002,1,98787,Africa Do Sul,Presidente,Partido Socialista Dos Trabalhadores Unificado,1
7,2002,1,98787,Africa Do Sul,Presidente,Partido Socialista Brasileiro,15
8,2002,1,98787,Africa Do Sul,Presidente,Partido Da Social Democracia Brasileira,13
9,2002,2,98787,Africa Do Sul,Presidente,Partido Da Social Democracia Brasileira,24
10,2002,1,98787,Africa Do Sul,Presidente,Partido Dos Trabalhadores,9
11,2002,2,98787,Africa Do Sul,Presidente,Partido Dos Trabalhadores,11
12,2002,1,11100,Alemanha,Presidente,Partido Socialista Brasileiro,15
13,2002,1,11100,Alemanha,Presidente,Partido Popular Socialista,46
14,2002,1,11100,Alemanha,Presidente,Partido Da Social Democracia Brasileira,149
15,2002,2,11100,Alemanha,Presidente,Partido Da Social Democracia Brasileira,139
16,2002,2,11100,Alemanha,Presidente,Partido Dos Trabalhadores,256
17,2002,1,11100,Alemanha,Presidente,Partido Dos Trabalhadores,290
18,2002,1,11100,Alemanha,Presidente,Partido Da Causa Operaria,3
19,2002,1,11100,Alemanha,Presidente,Partido Socialista Brasileiro,16
20,2002,1,11100,Alemanha,Presidente,Partido Popular Socialista,41
21,2002,1,11100,Alemanha,Presidente,Partido Da Social Democracia Brasileira,145
22,2002,2,11100,Alemanha,Presidente,Partido Da Social Democracia Brasileira,161
23,2002,1,11100,Alemanha,Presidente,Partido Dos Trabalhadores,283
24,2002,2,11100,Alemanha,Presidente,Partido Dos Trabalhadores,276
25,2002,1,11100,Alemanha,Presidente,Partido Socialista Dos Trabalhadores Unificado,1
26,2002,1,11100,Alemanha,Presidente,Partido Da Causa Operaria,2
27,2002,1,11100,Alemanha,Presidente,Partido Socialista Brasileiro,11
28,2002,1,11100,Alemanha,Presidente,Partido Popular Socialista,22
29,2002,1,11100,Alemanha,Presidente,Partido Da Social Democracia Brasileira,110
30,2002,2,11100,Alemanha,Presidente,Partido Da Social Democracia Brasileira,95
31,2002,2,11100,Alemanha,Presidente,Partido Dos Trabalhadores,245
32,2002,1,11100,Alemanha,Presidente,Partido Dos Trabalhadores,274
33,2002,1,11100,Alemanha,Presidente,Partido Socialista Dos Trabalhadores Unificado,3
34,2002,1,11100,Alemanha,Presidente,Partido Da Causa Operaria,1
35,2002,1,98965,Angola,Presidente,Partido Socialista Brasileiro,4
36,2002,1,98965,Angola,Presidente,Partido Popular Socialista,9
37,2002,2,98965,Angola,Presidente,Partido Da Social Democracia Brasileira,25
38,2002,1,98965,Angola,Presidente,Partido Da Social Democracia Brasileira,19
39,2002,1,98965,Angola,Presidente,Partido Dos Trabalhadores,44
40,2002,2,98965,Angola,Presidente,Partido Dos Trabalhadores,46
41,2002,1,11126,Arabia Saudita,Presidente,Partido Popular Socialista,1
42,2002,1,11126,Arabia Saudita,Presidente,Partido Da Social Democracia Brasileira,8
43,2002,2,11126,Arabia Saudita,Presidente,Partido Da Social Democracia Brasileira,9
44,2002,1,11126,Arabia Saudita,Presidente,Partido Dos Trabalhadores,13
45,2002,2,11126,Arabia Saudita,Presidente,Partido Dos Trabalhadores,13
46,2002,1,11142,Argentina,Presidente,Partido Socialista Brasileiro,15
47,2002,1,11142,Argentina,Presidente,Partido Popular Socialista,40
48,2002,2,11142,Argentina,Presidente,Partido Da Social Democracia Brasileira,193
49,2002,1,11142,Argentina,Presidente,Partido Da Social Democracia Brasileira,164
